gene trans1 trans2 trans3 trans4 trans5 trans6
ScZCZ4B_818.g11805 256 105 521 93 128 87
ScZCZ4B_818.g11806 55 32 190 4 15 2
ScZCZ4B_818.g11807 220 81 429 25 19 12
ScZCZ4B_818.g11808 13 0 10 2 6 3
ScZCZ4B_818.g11809 29 17 46 30 57 49
ScZCZ4B_818.g11810 9 0 23 7 5 23
ScZCZ4B_818.g11811 25 14 54 14 37 64
ScZCZ4B_818.g11812 0 2 4 6 0 0
ScZCZ4B_818.g11813 0 2 0 0 0 0
ScZCZ4B_818.g11814 39 4 27 16 3 28
ScZCZ4B_818.g11815 2 0 12 10 0 0
ScZCZ4B_818.g11816 0 0 0 0 0 0
ScZCZ4B_818.g11817 4 0 1 0 0 0
ScZCZ4B_818.g11818 0 0 0 0 0 0
ScZCZ4B_818.g11819 1 0 2 0 0 0
ScZCZ4B_818.g11820 19 2 36 6 2 5
ScZCZ4B_818.g11821 0 0 0 0 0 0
ScZCZ4B_818.g11822 0 0 0 0 0 0
ScZCZ4B_818.g11823 82 35 137 30 36 12
ScZCZ4B_818.g11824 265 114 175 196 154 173
ScZCZ4B_818.g11825 50 20 176 15 23 9
ScZCZ4B_818.g11826 98 44 182 108 65 74
ScZCZ4B_818.g11827 9 4 9 2 4 1
ScZCZ4B_818.g11828 1 0 0 0 0 0
ScZCZ4B_818.g11829 1 0 2 1 2 0
ScZCZ4B_818.g11830 0 0 8 3 0 1
ScZCZ4B_818.g11831 2 0 8 4 2 6
ScZCZ4B_818.g11832 27 4 24 12 26 7
ScZCZ4B_818.g11833 46 9 93 6 5 10
ScZCZ4B_818.g11834 529 192 934 191 207 136
ScZCZ4B_818.g11835 273 59 450 80 156 110
ScZCZ4B_818.g11836 1614 910 2669 1196 1400 725
ScZCZ4B_818.g11837 4 4 24 3 9 0
ScZCZ4B_818.g11838 18 13 45 21 53 16
ScZCZ4B_818.g11839 0 0 2 0 0 0
ScZCZ4B_818.g11840 24 12 35 3 1 9
ScZCZ4B_818.g11841 13 2 9 3 6 6
ScZCZ4B_818.g11842 425 107 773 121 180 137
ScZCZ4B_818.g11843 736 256 1489 202 293 129
ScZCZ4B_818.g11844 1803 623 3893 639 793 574
ScZCZ4B_818.g11845 69 21 73 94 89 47
ScZCZ4B_818.g11846 228 47 508 31 51 24
ScZCZ4B_818.g11847 42 20 113 6 23 15
ScZCZ4B_818.g11848 87 33 220 43 33 43
ScZCZ4B_818.g11849 0 0 0 0 0 0
ScZCZ4B_818.g11850 2 0 11 3 2 5
ScZCZ4B_818.g11851 3 2 2 4 3 7
ScZCZ4B_818.g11852 0 0 0 0 0 0
ScZCZ4B_818.g11853 0 2 0 0 0 0
ScZCZ4B_818.g11854 0 0 3 0 0 0
ScZCZ4B_818.g11855 6 5 8 2 5 1
ScZCZ4B_818.g11856 27 13 65 0 5 3
ScZCZ4B_818.g11857 104 50 234 46 54 36
ScZCZ4B_818.g11858 0 0 1 0 0 0
ScZCZ4B_818.g11859 9 5 7 2 14 10
ScZCZ4B_818.g11860 3 0 9 3 4 0
ScZCZ4B_818.g11861 4 0 6 3 2 0
ScZCZ4B_818.g11862 414 226 882 226 180 147
ScZCZ4B_818.g11863 417 283 1349 62 74 41
ScZCZ4B_818.g11864 205 86 543 45 50 20
ScZCZ4B_818.g11865 23 18 45 9 0 8
ScZCZ4B_818.g11866 11 0 21 2 3 2
ScZCZ4B_818.g11867 69 22 192 22 27 19
ScZCZ4B_818.g11868 133 76 315 37 56 30
ScZCZ4B_818.g11869 35 25 118 7 14 8
ScZCZ4B_818.g11870 201 75 417 54 94 35
ScZCZ4B_818.g11871 1528 724 3288 472 574 312
ScZCZ4B_818.g11872 153 32 375 6 44 19
ScZCZ4B_818.g11873 479 143 869 152 122 138
ScZCZ4B_818.g11874 84 11 67 46 66 20
ScZCZ4B_818.g11875 242 50 391 28 24 17
ScZCZ4B_818.g11876 125 33 257 24 69 30
ScZCZ4B_818.g11877 27 9 86 8 23 12
ScZCZ4B_818.g11878 15 0 10 4 6 4
ScZCZ4B_818.g11879 0 0 0 0 0 0
ScZCZ4B_818.g11880 3 0 0 2 0 0
ScZCZ4B_818.g11881 0 0 0 0 0 0
ScZCZ4B_818.g11882 0 4 8 6 0 0
ScZCZ4B_818.g11883 3 5 29 11 21 5
ScZCZ4B_818.g11884 0 0 0 0 0 0
ScZCZ4B_818.g11885 0 0 0 0 0 0
ScZCZ4B_818.g11886 0 0 0 0 0 0
ScZCZ4B_818.g11887 0 2 0 0 0 0
ScZCZ4B_818.g11888 508 170 942 106 144 77
ScZCZ4B_818.g11889 4 0 11 1 3 1
ScZCZ4B_818.g11890 0 0 1 0 0 0
ScZCZ4B_818.g11891 268 40 449 49 53 40
ScZCZ4B_818.g11892 18 12 43 9 15 12
ScZCZ4B_818.g11893 36 8 51 9 19 3
ScZCZ4B_818.g11894 43 40 124 6 19 6
ScZCZ4B_818.g11895 108 40 277 48 50 34
ScZCZ4B_818.g11896 36 16 79 6 13 7
ScZCZ4B_818.g11897 23 8 68 0 0 0
ScZCZ4B_818.g11898 10 1 10 4 5 7
ScZCZ4B_818.g11899 2 0 3 0 1 1
ScZCZ4B_818.g11900 325 138 584 73 101 58
ScZCZ4B_818.g11901 146 28 369 16 34 22
ScZCZ4B_818.g11902 119 31 240 29 52 23
ScZCZ4B_818.g11903 172 28 515 35 21 31
ScZCZ4B_818.g11904 84 27 230 25 22 15
ScZCZ4B_818.g11905 0 0 0 2 0 0
ScZCZ4B_818.g11906 32 0 35 11 10 10
ScZCZ4B_818.g11907 11 4 15 7 18 7
ScZCZ4B_818.g11908 0 0 0 0 0 4
ScZCZ4B_818.g11909 196 66 395 34 50 25
ScZCZ4B_818.g11910 0 2 0 0 0 2
ScZCZ4B_818.g11911 0 0 0 0 0 1
ScZCZ4B_818.g11912 167 71 387 47 49 33
ScZCZ4B_818.g11913 273 126 733 61 67 38
ScZCZ4B_818.g11914 5 0 6 2 4 1
ScZCZ4B_818.g11915 1011 384 1840 465 673 397
ScZCZ4B_818.g11916 66 6 75 10 14 10
ScZCZ4B_818.g11917 0 2 1 0 0 0
ScZCZ4B_818.g11918 21 9 50 5 2 3
ScZCZ4B_818.g11919 140 56 376 14 29 20
ScZCZ4B_818.g11920 100 14 181 68 61 74
ScZCZ4B_818.g11921 498 112 1433 18 12 3
ScZCZ4B_818.g11922 227 32 474 32 39 18
ScZCZ4B_818.g11923 303 128 551 90 149 96
ScZCZ4B_818.g11924 0 0 0 2 0 0
ScZCZ4B_818.g11925 80 10 49 13 28 6
ScZCZ4B_818.g11926 0 2 1 0 0 0
ScZCZ4B_818.g11927 4 2 19 0 4 1
ScZCZ4B_818.g11928 1 0 0 0 0 0
ScZCZ4B_818.g11929 1 0 0 0 0 0
ScZCZ4B_818.g11930 0 0 0 3 0 0
ScZCZ4B_818.g11931 5 2 2 4 0 4
ScZCZ4B_818.g11932 2 0 0 0 0 1
ScZCZ4B_818.g11933 26 4 66 6 8 3
ScZCZ4B_818.g11934 1 2 18 2 2 3
ScZCZ4B_818.g11935 9 8 19 0 4 1
ScZCZ4B_818.g11936 155 42 336 46 37 46
ScZCZ4B_818.g11937 13 0 30 0 2 3
ScZCZ4B_818.g11938 5 0 11 7 6 3
ScZCZ4B_818.g11939 4 3 6 1 2 0
ScZCZ4B_818.g11940 0 0 0 0 0 0
ScZCZ4B_818.g11941 2 2 0 2 1 0
ScZCZ4B_818.g11942 1 2 7 0 0 0
ScZCZ4B_818.g11943 2 0 0 0 0 0
ScZCZ4B_818.g11944 13 9 48 26 23 21
ScZCZ4B_818.g11945 876 370 1887 218 227 136
ScZCZ4B_818.g11946 590 197 974 242 338 315
ScZCZ4B_818.g11947 337 78 556 131 375 135
ScZCZ4B_818.g11948 309 130 612 85 148 75
ScZCZ4B_818.g11949 1197 408 2087 331 431 258
ScZCZ4B_818.g11950 41 12 56 24 28 13
ScZCZ4B_818.g11951 66 41 182 17 26 14
ScZCZ4B_818.g11952 353 134 745 66 82 32
ScZCZ4B_818.g11953 4 0 4 4 6 5
ScZCZ4B_818.g11954 24 0 47 142 200 132
ScZCZ4B_818.g11955 529 171 756 153 530 151
ScZCZ4B_818.g11956 1347 181 2145 346 1139 282
ScZCZ4B_818.g11957 67 24 129 6 38 40
ScZCZ4B_818.g11958 0 0 2 0 0 0
ScZCZ4B_818.g11959 0 0 5 1 0 0
ScZCZ4B_818.g11960 9 9 25 5 14 7
ScZCZ4B_818.g11961 3 1 5 0 0 0
ScZCZ4B_818.g11962 6 4 5 12 8 8
ScZCZ4B_818.g11963 390 275 727 82 99 82
ScZCZ4B_818.g11964 0 0 4 3 0 0
ScZCZ4B_818.g11965 1 0 3 0 0 0
ScZCZ4B_818.g11966 12 19 22 5 4 2
ScZCZ4B_818.g11967 242 237 552 133 139 71
ScZCZ4B_818.g11968 1 4 12 3 8 2
ScZCZ4B_818.g11969 69 16 139 12 37 17
ScZCZ4B_818.g11970 7 0 24 103 99 33
ScZCZ4B_818.g11971 0 2 0 0 0 0
ScZCZ4B_818.g11972 3 0 2 2 0 0
ScZCZ4B_818.g11973 10 0 0 0 0 0
ScZCZ4B_818.g11974 17 1 13 9 4 0
ScZCZ4B_818.g11975 46 1 46 1 0 2
ScZCZ4B_818.g11976 203 76 477 40 73 52
ScZCZ4B_818.g11977 137 38 339 74 95 64
ScZCZ4B_818.g11978 5 4 15 0 0 2
ScZCZ4B_818.g11979 1 0 2 6 2 1
ScZCZ4B_818.g11980 0 0 0 0 0 0
ScZCZ4B_818.g11981 193 58 181 51 63 72
ScZCZ4B_818.g11982 13 5 56 28 14 12
ScZCZ4B_818.g11983 11 7 22 1 4 5
ScZCZ4B_818.g11984 76 23 182 70 49 46
ScZCZ4B_818.g11985 0 0 0 0 0 0
ScZCZ4B_818.g11986 8 4 52 0 0 1
ScZCZ4B_818.g11987 7 4 6 0 4 0
ScZCZ4B_818.g11988 5 4 10 2 2 6
ScZCZ4B_818.g11989 631 287 1177 442 374 248
ScZCZ4B_818.g11990 26 8 62 5 13 6
ScZCZ4B_818.g11991 247 56 470 96 160 79
ScZCZ4B_818.g11992 221 67 390 113 118 94
ScZCZ4B_818.g11993 0 0 2 0 0 0
ScZCZ4B_818.g11994 2 2 9 0 4 0
ScZCZ4B_818.g11995 0 0 0 0 0 0
ScZCZ4B_818.g11996 31 14 64 15 11 13
ScZCZ4B_818.g11997 100 12 162 39 44 25
ScZCZ4B_818.g11998 150 32 275 135 166 203
ScZCZ4B_818.g11999 0 1 0 0 4 0
ScZCZ4B_818.g12000 66 19 86 70 81 49
ScZCZ4B_818.g12001 4 0 7 0 0 6
ScZCZ4B_818.g12002 910 304 1584 891 952 624
ScZCZ4B_818.g12003 108 45 175 44 70 50
ScZCZ4B_818.g12004 262 121 634 192 216 163
ScZCZ4B_818.g12005 183 73 312 12 41 20
ScZCZ4B_818.g12006 393 102 663 120 151 116
ScZCZ4B_818.g12007 22 4 28 8 6 4
ScZCZ4B_818.g12008 172 53 287 45 87 25
ScZCZ4B_818.g12009 484 83 649 104 145 89
ScZCZ4B_818.g12010 82 59 119 93 58 17
ScZCZ4B_818.g12011 970 450 2350 666 883 651
ScZCZ4B_818.g12012 0 0 0 0 0 0
ScZCZ4B_818.g12013 110 32 232 16 36 14
ScZCZ4B_818.g12014 1 0 5 0 0 0
ScZCZ4B_818.g12015 0 0 0 0 0 2
ScZCZ4B_818.g12016 80 15 161 10 8 9
ScZCZ4B_818.g12017 2 0 2 4 0 2
ScZCZ4B_818.g12018 92 33 176 20 30 16
ScZCZ4B_818.g12019 550 168 1210 150 172 101
ScZCZ4B_818.g12020 151 93 287 26 43 21
ScZCZ4B_818.g12021 9 4 11 2 0 0
ScZCZ4B_818.g12022 141 94 239 55 79 41
ScZCZ4B_818.g12023 104 142 216 119 204 128
ScZCZ4B_818.g12024 212 218 250 148 224 205
ScZCZ4B_818.g12025 0 4 6 5 6 1
ScZCZ4B_818.g12026 5 0 5 0 2 1
ScZCZ4B_818.g12027 20 28 54 6 13 11
ScZCZ4B_818.g12028 157 31 344 7 27 9
ScZCZ4B_818.g12029 1 0 6 0 0 0
ScZCZ4B_818.g12030 84 24 191 13 16 5
ScZCZ4B_818.g12031 174 41 367 25 29 20
ScZCZ4B_818.g12032 34 10 54 5 16 28
ScZCZ4B_818.g12033 181 36 398 83 53 38
ScZCZ4B_818.g12034 14 3 37 16 2 9
ScZCZ4B_818.g12035 248 66 414 17 22 16
ScZCZ4B_818.g12036 10 0 2 0 3 0
ScZCZ4B_818.g12037 2 0 4 2 8 0
ScZCZ4B_818.g12038 0 0 0 0 0 0
ScZCZ4B_818.g12039 17 4 18 11 7 6
ScZCZ4B_818.g12040 74 52 153 63 39 68
ScZCZ4B_818.g12041 6 6 9 2 5 4
ScZCZ4B_818.g12042 19 4 25 4 3 4
ScZCZ4B_818.g12043 71 41 177 17 53 26
ScZCZ4B_818.g12044 117 39 228 29 23 5
ScZCZ4B_818.g12045 154 50 322 67 89 44
ScZCZ4B_818.g12046 146 70 281 33 57 37
ScZCZ4B_818.g12047 73 19 114 59 112 41
ScZCZ4B_818.g12048 43 0 44 6 7 7
ScZCZ4B_818.g12049 2 0 1 2 0 0
ScZCZ4B_818.g12050 9 3 9 6 0 0
ScZCZ4B_818.g12051 84 6 38 24 50 11
ScZCZ4B_818.g12052 0 0 0 0 0 0
ScZCZ4B_818.g12053 380 94 655 239 436 139
ScZCZ4B_818.g12054 571 327 1274 209 234 145
ScZCZ4B_818.g12055 13 8 27 1 2 2
ScZCZ4B_818.g12056 0 0 0 0 0 0
ScZCZ4B_818.g12057 8 2 39 1 0 2
ScZCZ4B_818.g12058 54 61 195 16 21 21
ScZCZ4B_818.g12059 0 0 0 0 0 0
ScZCZ4B_818.g12060 197 84 375 166 226 85
ScZCZ4B_818.g12061 20 2 21 5 4 11
ScZCZ4B_818.g12062 79 14 114 11 38 7
ScZCZ4B_818.g12063 12 3 23 0 2 0
ScZCZ4B_818.g12064 452 87 685 596 417 219
ScZCZ4B_818.g12065 100 43 177 58 90 28
ScZCZ4B_818.g12066 0 0 6 2 2 2
ScZCZ4B_818.g12067 0 0 2 0 0 0
ScZCZ4B_818.g12068 19 2 14 15 8 5
ScZCZ4B_818.g12069 0 6 3 2 0 0
ScZCZ4B_818.g12070 48 30 109 25 21 9
ScZCZ4B_818.g12071 29 4 87 4 16 9
ScZCZ4B_818.g12072 399 120 595 123 223 152
ScZCZ4B_818.g12073 55 12 236 3 12 9
ScZCZ4B_818.g12074 334 36 666 50 29 24
ScZCZ4B_818.g12075 1573 390 1759 565 920 609
ScZCZ4B_818.g12076 128 27 272 23 19 8
ScZCZ4B_818.g12077 10 11 28 5 2 4
ScZCZ4B_818.g12078 98 41 199 14 21 15
ScZCZ4B_818.g12079 193 36 421 2 0 0
ScZCZ4B_818.g12080 6 0 6 0 2 1
ScZCZ4B_818.g12081 40 7 163 14 24 17
ScZCZ4B_818.g12082 0 0 0 0 0 0
ScZCZ4B_818.g12083 0 0 0 0 0 0
ScZCZ4B_818.g12084 1 0 9 6 3 0
ScZCZ4B_818.g12085 199 23 161 110 128 76
ScZCZ4B_818.g12086 0 0 0 0 4 0
ScZCZ4B_818.g12087 311 68 305 59 214 72
ScZCZ4B_818.g12088 434 210 813 259 235 189
ScZCZ4B_818.g12089 185 85 383 134 139 115
ScZCZ4B_818.g12090 0 0 0 0 1 0
ScZCZ4B_818.g12091 0 0 0 0 0 1
ScZCZ4B_818.g12092 3 1 8 4 3 0
ScZCZ4B_818.g12093 1 2 1 3 0 0
ScZCZ4B_818.g12094 0 0 8 1 0 4
ScZCZ4B_818.g12095 1 0 6 2 0 0
ScZCZ4B_818.g12096 2 0 2 8 0 0
ScZCZ4B_818.g12097 88 52 158 19 30 15
ScZCZ4B_818.g12098 111 96 226 70 85 55
ScZCZ4B_818.g12099 2 0 0 0 0 0
ScZCZ4B_818.g12100 1 0 2 0 0 0
ScZCZ4B_818.g12101 36 8 118 10 9 13
ScZCZ4B_818.g12102 120 27 205 37 30 30
ScZCZ4B_818.g12103 56 12 137 3 17 24
ScZCZ4B_818.g12104 68 6 137 7 19 11
ScZCZ4B_818.g12105 580 313 1206 257 268 159
ScZCZ4B_818.g12106 80 7 31 46 14 17
ScZCZ4B_818.g12107 2 2 24 0 0 0
ScZCZ4B_818.g12108 1 1 2 0 6 0
ScZCZ4B_818.g12109 5 0 3 0 1 0
ScZCZ4B_818.g12110 114 99 274 32 23 16
ScZCZ4B_818.g12111 625 283 1205 343 447 274
ScZCZ4B_818.g12112 2494 667 4771 1282 1656 1014
ScZCZ4B_818.g12113 5 2 8 3 1 4
ScZCZ4B_818.g12114 0 0 0 0 0 0
ScZCZ4B_818.g12115 104 15 178 8 16 19
ScZCZ4B_818.g12116 57 22 96 24 29 15
ScZCZ4B_818.g12117 83 56 247 73 81 36
ScZCZ4B_818.g12118 167 129 559 53 47 35
ScZCZ4B_818.g12119 135 40 319 57 118 74
ScZCZ4B_818.g12120 87 20 134 39 34 30
ScZCZ4B_818.g12121 840 307 1721 178 247 152
ScZCZ4B_818.g12122 26 14 75 25 18 47
ScZCZ4B_818.g12123 322 138 449 262 193 212
ScZCZ4B_818.g12124 20 0 105 0 0 0
ScZCZ4B_818.g12125 3 2 3 0 0 3
ScZCZ4B_818.g12126 98 31 215 76 78 48
ScZCZ4B_818.g12127 44 8 102 11 12 21
ScZCZ4B_818.g12128 20 2 17 0 0 3
ScZCZ4B_818.g12129 108 70 307 21 37 10
ScZCZ4B_818.g12130 293 122 431 171 177 113
ScZCZ4B_818.g12131 0 0 0 0 2 0
ScZCZ4B_818.g12132 0 0 0 0 3 1
ScZCZ4B_818.g12133 15 11 5 6 13 4
ScZCZ4B_818.g12134 4 13 20 8 8 4
ScZCZ4B_818.g12135 9 8 30 7 4 3
ScZCZ4B_818.g12136 13 14 26 2 3 1
ScZCZ4B_818.g12137 0 0 0 0 0 0
ScZCZ4B_818.g12138 7 13 9 3 4 0
ScZCZ4B_818.g12139 2 0 0 0 0 0
ScZCZ4B_818.g12140 60 51 144 17 20 4
ScZCZ4B_818.g12141 162 48 329 38 41 34
ScZCZ4B_818.g12142 117 24 192 28 33 15
ScZCZ4B_818.g12143 3 4 6 0 3 0
ScZCZ4B_818.g12144 74 32 147 49 34 22
ScZCZ4B_818.g12145 2 0 3 0 0 2
ScZCZ4B_818.g12146 101 23 182 21 14 13
ScZCZ4B_818.g12147 40 8 33 5 17 8
ScZCZ4B_818.g12148 87 9 208 1 6 4
ScZCZ4B_818.g12149 95 8 175 25 25 19
ScZCZ4B_818.g12150 37 6 144 10 20 17
ScZCZ4B_818.g12151 73 8 142 13 17 14
ScZCZ4B_818.g12152 104 38 198 42 48 38
ScZCZ4B_818.g12153 131 73 193 27 61 23
ScZCZ4B_818.g12154 290 140 612 33 72 39
ScZCZ4B_818.g12155 56 26 77 32 29 24
ScZCZ4B_818.g12156 454 266 914 309 361 163
ScZCZ4B_818.g12157 2 0 4 0 0 0
ScZCZ4B_818.g12158 9 2 58 3 10 4
ScZCZ4B_818.g12159 16 8 33 10 3 0
ScZCZ4B_818.g12160 230 65 476 78 176 79
ScZCZ4B_818.g12161 6 1 8 4 0 2
ScZCZ4B_818.g12162 3 0 4 6 4 0
ScZCZ4B_818.g12163 226 142 537 64 57 25
ScZCZ4B_818.g12164 236 134 529 70 73 54
ScZCZ4B_818.g12165 338 246 1016 142 317 169
ScZCZ4B_818.g12166 43 10 80 20 33 15
ScZCZ4B_818.g12167 27 12 55 9 12 3
ScZCZ4B_818.g12168 0 6 2 7 3 5
ScZCZ4B_818.g12169 0 0 7 6 3 3
ScZCZ4B_818.g12170 6 0 5 3 2 0
ScZCZ4B_818.g12171 1 0 12 0 6 4
ScZCZ4B_818.g12172 73 36 174 38 35 21
ScZCZ4B_818.g12173 27 22 84 9 13 12
ScZCZ4B_818.g12174 0 0 0 0 0 0
ScZCZ4B_818.g12175 1 2 0 4 0 4
ScZCZ4B_818.g12176 0 0 0 3 2 2
ScZCZ4B_818.g12177 947 377 1414 723 568 406
ScZCZ4B_818.g12178 10 3 15 118 0 4
ScZCZ4B_818.g12179 0 0 2 0 0 2
ScZCZ4B_818.g12180 0 0 2 0 0 0
ScZCZ4B_818.g12181 0 0 0 0 0 0
ScZCZ4B_818.g12182 0 0 1 0 0 0
ScZCZ4B_818.g12183 0 0 0 0 0 0
ScZCZ4B_818.g12184 0 0 3 1 0 0
ScZCZ4B_818.g12185 45 16 23 13 34 10
ScZCZ4B_818.g12186 20 9 63 16 2 46
ScZCZ4B_818.g12187 0 0 0 0 0 0
ScZCZ4B_818.g12188 0 0 0 0 0 0
ScZCZ4B_818.g12189 2 0 0 0 0 1
ScZCZ4B_818.g12190 57 21 205 10 9 9
ScZCZ4B_818.g12191 90 47 204 14 15 5
ScZCZ4B_818.g12192 103 35 135 25 39 7
ScZCZ4B_818.g12193 25 2 41 5 7 8
ScZCZ4B_818.g12194 65 15 150 0 2 3
ScZCZ4B_818.g12195 4 0 14 0 0 0
ScZCZ4B_818.g12196 116 44 258 11 10 12
ScZCZ4B_818.g12197 74 28 202 7 5 2
ScZCZ4B_818.g12198 231 50 296 223 147 248
ScZCZ4B_818.g12199 346 132 712 138 134 102
ScZCZ4B_818.g12200 0 0 0 0 0 0
ScZCZ4B_818.g12201 1 0 0 0 0 0
ScZCZ4B_818.g12202 177 60 356 17 41 18
ScZCZ4B_818.g12203 6 8 3 8 5 4
ScZCZ4B_818.g12204 1897 477 2668 956 1310 719
ScZCZ4B_818.g12205 93 34 109 81 57 67
ScZCZ4B_818.g12206 76 16 209 8 10 20
ScZCZ4B_818.g12207 2 0 2 0 0 0
ScZCZ4B_818.g12208 7 3 18 4 7 0
ScZCZ4B_818.g12209 25 7 35 3 15 3
ScZCZ4B_818.g12210 836 368 1420 413 475 386
ScZCZ4B_818.g12211 693 245 1035 319 251 162
ScZCZ4B_818.g12212 49 15 111 3 3 2
ScZCZ4B_818.g12213 119 40 199 40 28 11
ScZCZ4B_818.g12214 6 21 62 0 0 2
ScZCZ4B_818.g12215 17 2 45 1 6 0
ScZCZ4B_818.g12216 0 0 0 0 0 0
ScZCZ4B_818.g12217 0 0 1 0 0 0
ScZCZ4B_818.g12218 1 0 1 0 0 0
ScZCZ4B_818.g12219 1 0 0 0 0 4
ScZCZ4B_818.g12220 6 3 4 0 11 3
ScZCZ4B_818.g12221 4 8 18 1 23 14
ScZCZ4B_818.g12222 0 0 2 0 0 0
ScZCZ4B_818.g12223 3 2 6 0 2 0
ScZCZ4B_818.g12224 77 43 114 85 40 31
ScZCZ4B_818.g12225 41 14 43 20 31 19
ScZCZ4B_818.g12226 293 128 430 124 214 71
ScZCZ4B_818.g12227 153 61 193 65 50 53
ScZCZ4B_818.g12228 432 314 1009 88 133 74
ScZCZ4B_818.g12229 73 23 208 19 45 17
ScZCZ4B_818.g12230 11 0 6 4 2 0
ScZCZ4B_818.g12231 185 89 316 36 82 38
ScZCZ4B_818.g12232 30 8 11 13 30 2
ScZCZ4B_818.g12233 33 7 39 36 27 10
ScZCZ4B_818.g12234 36 11 60 24 27 20
ScZCZ4B_818.g12235 2 0 10 2 0 2
ScZCZ4B_818.g12236 346 62 698 85 80 76
ScZCZ4B_818.g12237 29 16 37 18 13 20
ScZCZ4B_818.g12238 515 213 958 314 275 282
ScZCZ4B_818.g12239 143 76 335 33 50 26
ScZCZ4B_818.g12240 169 62 331 70 104 56
ScZCZ4B_818.g12241 145 23 184 47 45 71
ScZCZ4B_818.g12242 533 319 859 811 419 356
ScZCZ4B_818.g12243 182 80 307 104 107 81
ScZCZ4B_818.g12244 45 31 104 38 24 14
ScZCZ4B_818.g12245 131 69 220 17 26 13
ScZCZ4B_818.g12246 148 79 345 74 94 56
ScZCZ4B_818.g12247 0 0 0 0 2 0
ScZCZ4B_818.g12248 403 148 859 356 327 293
ScZCZ4B_818.g12249 33 4 78 39 14 9
ScZCZ4B_818.g12250 2 6 10 8 9 4
ScZCZ4B_818.g12251 0 0 0 0 0 0
ScZCZ4B_818.g12252 0 0 2 0 4 1
ScZCZ4B_818.g12253 0 0 1 0 0 0
ScZCZ4B_818.g12254 0 0 0 0 0 0
ScZCZ4B_818.g12255 0 0 0 0 1 2
ScZCZ4B_818.g12256 0 0 0 12 2 5
ScZCZ4B_818.g12257 1 0 2 0 3 0
ScZCZ4B_818.g12258 407 208 1063 114 226 109
ScZCZ4B_818.g12259 26 16 51 63 49 17
ScZCZ4B_818.g12260 1224 663 1983 302 418 247
ScZCZ4B_818.g12261 2 0 9 0 1 0
ScZCZ4B_818.g12262 140 25 232 38 65 40
ScZCZ4B_818.g12263 0 0 0 0 0 0
ScZCZ4B_818.g12264 980 429 2383 269 278 189
ScZCZ4B_818.g12265 30 9 57 10 21 9
ScZCZ4B_818.g12266 105 39 140 18 36 11
ScZCZ4B_818.g12267 135 36 255 4 9 13
ScZCZ4B_818.g12268 2 1 0 0 0 0
ScZCZ4B_818.g12269 46 8 45 13 4 11
ScZCZ4B_818.g12270 380 143 676 195 144 94
ScZCZ4B_818.g12271 6 6 0 0 6 2
ScZCZ4B_818.g12272 13 6 6 5 11 6
ScZCZ4B_818.g12273 1045 305 1119 545 874 439
ScZCZ4B_818.g12274 4 1 12 8 20 2
ScZCZ4B_818.g12275 0 0 2 0 3 0
ScZCZ4B_818.g12276 49 1 61 7 4 5
ScZCZ4B_818.g12277 42 13 47 34 50 25
ScZCZ4B_818.g12278 1142 311 1794 585 918 493
ScZCZ4B_818.g12279 26 7 54 7 4 15
ScZCZ4B_818.g12280 65 26 94 19 24 11
ScZCZ4B_818.g12281 1070 483 1761 468 682 411
ScZCZ4B_818.g12282 358 353 625 161 314 196
ScZCZ4B_818.g12283 112 22 194 21 34 14
ScZCZ4B_818.g12284 100 34 225 22 34 18
ScZCZ4B_818.g12285 168 69 283 71 114 56
ScZCZ4B_818.g12286 0 0 0 2 0 0
ScZCZ4B_818.g12287 368 166 770 182 169 96
ScZCZ4B_818.g12288 0 0 0 0 0 0
ScZCZ4B_818.g12289 66 15 135 25 21 25
ScZCZ4B_818.g12290 0 0 0 0 0 0
ScZCZ4B_818.g12291 2 0 0 0 3 0
ScZCZ4B_818.g12292 27 1 28 0 9 3
ScZCZ4B_818.g12293 0 0 0 0 0 0
ScZCZ4B_818.g12294 1 0 1 0 0 0
ScZCZ4B_818.g12295 0 0 0 0 0 0
ScZCZ4B_818.g12296 182 72 316 71 102 57
ScZCZ4B_818.g12297 0 0 0 0 0 0
ScZCZ4B_818.g12298 7 2 7 3 2 0
ScZCZ4B_818.g12299 39 15 49 7 18 7
ScZCZ4B_818.g12300 9 8 26 3 9 18
ScZCZ4B_818.g12301 134 122 228 36 48 28
ScZCZ4B_818.g12302 2 3 6 0 2 4
ScZCZ4B_818.g12303 379 133 423 250 185 168
ScZCZ4B_818.g12304 37 17 94 12 9 11
ScZCZ4B_818.g12305 10 8 20 123 160 117
ScZCZ4B_818.g12306 3 0 3 13 15 22
ScZCZ4B_818.g12307 8 4 23 8 4 5
ScZCZ4B_818.g12308 3 2 0 0 0 3
ScZCZ4B_818.g12309 0 0 0 0 0 0
ScZCZ4B_818.g12310 11 3 26 5 9 4
ScZCZ4B_818.g12311 516 257 933 261 251 191
ScZCZ4B_818.g12312 2 4 4 0 4 0
ScZCZ4B_818.g12313 32 19 70 8 39 16
ScZCZ4B_818.g12314 119 61 271 40 54 53
ScZCZ4B_818.g12315 25 0 61 0 3 5
ScZCZ4B_818.g12316 2881 1066 5146 1198 1254 688
ScZCZ4B_818.g12317 1205 689 2243 435 524 300
ScZCZ4B_818.g12318 26 15 120 9 5 9
ScZCZ4B_818.g12319 0 0 0 0 0 0
